epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.24966444075107574	0.05438912659883499	0.2649019218180232	0.21856822073459625	0.09283973276615143	0.24332394392347864
20.0	0.29217004776000977	0.06353137642145157	0.3091874756202488	0.2420581579208374	0.10373380035161972	0.2745086196331199
30.0	0.28859061002731323	0.06260228157043457	0.3051226745036851	0.2532438337802887	0.10869893431663513	0.28104819983567914
40.0	0.29485464096069336	0.06389031559228897	0.3076776169042657	0.2507829964160919	0.10890530049800873	0.27839068565041647
50.0	0.2876957654953003	0.06274891644716263	0.30378177431130626	0.24295303225517273	0.1064867377281189	0.27333753106536557
60.0	0.28277403116226196	0.061600297689437866	0.29838473014741085	0.24026848375797272	0.10368978977203369	0.269303568627505
70.0	0.2751677930355072	0.05937359854578972	0.2942974488604092	0.23959733545780182	0.10350041836500168	0.2687379886304725
80.0	0.26442956924438477	0.0572994127869606	0.2842959086301354	0.23646531999111176	0.1015729308128357	0.26409969255433563
90.0	0.2572707235813141	0.05544770136475563	0.2735802464207975	0.2322147786617279	0.09947897493839264	0.2569756026093384
100.0	0.26040270924568176	0.055950600653886795	0.27339329063828044	0.2295302003622055	0.09960710257291794	0.25394491786646245
110.0	0.25234898924827576	0.05532917380332947	0.26496748341950976	0.22527962923049927	0.09735457599163055	0.24825136727706207
120.0	0.25234898924827576	0.056978195905685425	0.26445373349548934	0.22281880676746368	0.09560265392065048	0.24665249863891306
130.0	0.24921701848506927	0.05615765228867531	0.2596871689724196	0.22013422846794128	0.09507418423891068	0.24248443612243573
140.0	0.24966444075107574	0.056136369705200195	0.25833769092259334	0.21968679130077362	0.09527172148227692	0.24125196692850304
