epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.23847876489162445	0.0500224232673645	0.24812168213143657	0.21387025713920593	0.08898061513900757	0.2314153606865176
20.0	0.28680092096328735	0.06180544197559357	0.29392091449629604	0.2514541447162628	0.11018525063991547	0.2733072860547933
30.0	0.30604028701782227	0.0674755871295929	0.3153401727022881	0.2604026794433594	0.11509618908166885	0.2874346910893832
40.0	0.29217004776000977	0.06414931267499924	0.30013002785310927	0.2565995752811432	0.11186385899782181	0.27886678599223
50.0	0.27472037076950073	0.06055283173918724	0.28804620847277707	0.2501118779182434	0.10928668081760406	0.27297578986067256
60.0	0.27024608850479126	0.059680212289094925	0.2840462870954446	0.24519015848636627	0.10775844007730484	0.2688080208838427
70.0	0.2720358073711395	0.06013929471373558	0.2811442604500053	0.23668904602527618	0.1026168093085289	0.2597105253972245
80.0	0.25950783491134644	0.056812189519405365	0.2721637163375197	0.23422817885875702	0.10054217278957367	0.25635685585497686
90.0	0.25503355264663696	0.056367699056863785	0.2689034663054324	0.22841164469718933	0.09839344024658203	0.25107629767305395
100.0	0.24653245508670807	0.05388018116354942	0.26126568249777166	0.2241610884666443	0.09750409424304962	0.24695236814697824
110.0	0.2460850179195404	0.05251287668943405	0.2601803970054736	0.22170023620128632	0.09383311867713928	0.24401178464198928
120.0	0.24832215905189514	0.05264483764767647	0.2563816245467448	0.21543624997138977	0.09288496524095535	0.23607871922500848
130.0	0.23982104659080505	0.04990396276116371	0.2526387039772005	0.21812082827091217	0.0947711169719696	0.23861921082259274
