epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.26040270924568176	0.059348344802856445	0.2775988332546303	0.23557046055793762	0.10455919802188873	0.26133220565152776
20.0	0.27829980850219727	0.06183163449168205	0.2925020946421321	0.24944071471691132	0.11017291247844696	0.2746939626168763
30.0	0.2680089473724365	0.05959129333496094	0.2801454500015787	0.2440715730190277	0.10608445852994919	0.2667345130053006
40.0	0.2612975537776947	0.05803926661610603	0.27064355899924647	0.23467563092708588	0.10202014446258545	0.25584574293131623
50.0	0.254138708114624	0.05592263489961624	0.25960417911806366	0.22237136960029602	0.09654942154884338	0.24147636994137206
60.0	0.24161076545715332	0.05312835052609444	0.2515735498489691	0.21722596883773804	0.09447378665208817	0.23736097267302622
70.0	0.2255033552646637	0.05033765360713005	0.23433623333740505	0.21051456034183502	0.09178720414638519	0.2271262266757531
80.0	0.2255033552646637	0.04929346218705177	0.23452402963942123	0.20917226374149323	0.09152129292488098	0.22582015803901984
90.0	0.21476511657238007	0.047428712248802185	0.2255948316091388	0.2062639743089676	0.08757883310317993	0.22125700489006847
100.0	0.21029086410999298	0.04549218341708183	0.21975760848637282	0.20223712921142578	0.08640322089195251	0.2159204935134938
110.0	0.21387025713920593	0.04493320733308792	0.22088633091327353	0.19485460221767426	0.08228976279497147	0.20977640202928693
120.0	0.20760628581047058	0.044022463262081146	0.21620931995277134	0.19485460221767426	0.0815858468413353	0.20881539586925432
