epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.25771814584732056	0.05390041694045067	0.27196965381987975	0.22930648922920227	0.09765167534351349	0.25195302962919375
20.0	0.24966444075107574	0.05223597586154938	0.2605813514523296	0.2261744737625122	0.09297756850719452	0.2443537456725962
30.0	0.2532438635826111	0.05524187535047531	0.2631052165153845	0.22796420753002167	0.09783527255058289	0.24760213711321977
40.0	0.25100675225257874	0.05435655638575554	0.25689228126288277	0.22863534092903137	0.09804639220237732	0.24454625682000009
50.0	0.23982106149196625	0.053377892822027206	0.24691668759518132	0.2255033552646637	0.09683758020401001	0.24004888094463755
60.0	0.24429531395435333	0.0550631545484066	0.2572275154510084	0.22393736243247986	0.09784192591905594	0.24499734220728486
70.0	0.24697986245155334	0.05589006096124649	0.25835985993577587	0.22841164469718933	0.10066074132919312	0.2478755153637691
80.0	0.2501118779182434	0.055236365646123886	0.2616637405830554	0.22326622903347015	0.09873735904693604	0.2448442474247917
90.0	0.2519015669822693	0.05720611661672592	0.2636423670112456	0.21856822073459625	0.09440255910158157	0.24249127051863809
100.0	0.24250560998916626	0.056228458881378174	0.2570366854888543	0.215659961104393	0.09844877570867538	0.24025915893690242
110.0	0.25234898924827576	0.05808170512318611	0.26304686032830565	0.2149888277053833	0.0961611419916153	0.23983549655616265
120.0	0.2420581877231598	0.055568546056747437	0.254886240223352	0.21946309506893158	0.09959321469068527	0.24171026956649952
130.0	0.25234898924827576	0.05919164791703224	0.26208754641760856	0.21677851676940918	0.09888792783021927	0.2411473231868241
140.0	0.24966444075107574	0.058991655707359314	0.25535093383605545	0.2149888277053833	0.09910887479782104	0.23703752423360705
150.0	0.24250560998916626	0.05824076756834984	0.25146645106912574	0.21655482053756714	0.0987340658903122	0.23794622706750648
160.0	0.247427299618721	0.057071179151535034	0.2579499975947911	0.21901565790176392	0.09916840493679047	0.24220625936385737
170.0	0.24384789168834686	0.057841647416353226	0.24806596958985538	0.2170022428035736	0.09893781691789627	0.2356392209811701
180.0	0.24026845395565033	0.055274516344070435	0.2473678287534755	0.21409395337104797	0.09537505358457565	0.23422095051021477
190.0	0.23579420149326324	0.05439561977982521	0.2455964868304387	0.21476510167121887	0.09820710122585297	0.23495741493731645
200.0	0.23579420149326324	0.0545734167098999	0.2428899917759263	0.21185681223869324	0.09296401590108871	0.2303920855355662
210.0	0.23803134262561798	0.05594496801495552	0.24337050984106284	0.21521252393722534	0.09733938425779343	0.2335312560200964
220.0	0.23355704545974731	0.055537085980176926	0.2418930821082643	0.2109619826078415	0.09256811439990997	0.23020740473926632
230.0	0.2308725118637085	0.05413620546460152	0.2398322692627145	0.204921692609787	0.09226606786251068	0.22539773581287445
