epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.24384789168834686	0.05184338614344597	0.25703752703287214	0.21275168657302856	0.09235503524541855	0.2358894040401853
20.0	0.2850112020969391	0.06475276499986649	0.30284995489385347	0.25033554434776306	0.10880342870950699	0.27930092886375557
30.0	0.28814321756362915	0.06472280621528625	0.3059615349689137	0.2527964115142822	0.10971907526254654	0.2821406600909236
40.0	0.2903803288936615	0.0644133910536766	0.30359438784583037	0.2527964115142822	0.10844215750694275	0.27958257865641517
50.0	0.27561524510383606	0.060036253184080124	0.28920832141580544	0.24250558018684387	0.10440845787525177	0.2681300918171144
60.0	0.2711409628391266	0.05893958732485771	0.28153405490865335	0.23959729075431824	0.10250749439001083	0.26164682537657297
70.0	0.2626398205757141	0.05728385969996452	0.2735049145347457	0.23064877092838287	0.0981469452381134	0.2533334409391337
80.0	0.25369128584861755	0.05468014255166054	0.26280084453335273	0.2261745035648346	0.09717218577861786	0.24648070962277194
90.0	0.2514541447162628	0.05356886610388756	0.26277981258978317	0.22192393243312836	0.093869149684906	0.24356773133598478
100.0	0.24116331338882446	0.05198098346590996	0.2514431491765699	0.21677851676940918	0.0917724221944809	0.2362591997561429
110.0	0.24161075055599213	0.05200761556625366	0.2502649397553933	0.21185682713985443	0.08949737250804901	0.23159990284635204
120.0	0.2348993420600891	0.05034279823303223	0.24510958302397481	0.20805370807647705	0.08735284954309464	0.22790248608819919
