epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.24697989225387573	0.05372558906674385	0.2632458384894672	0.21789707243442535	0.09336117655038834	0.24317070906163024
20.0	0.27740493416786194	0.058090806007385254	0.29235258314108714	0.2480984330177307	0.10763546079397202	0.2727134376285975
30.0	0.2863534688949585	0.06190200522542	0.2989604578041174	0.25167784094810486	0.10827841609716415	0.2762838044485701
40.0	0.28277406096458435	0.06039315089583397	0.2952988622860149	0.24519015848636627	0.1037406474351883	0.2706345016420923
50.0	0.28277406096458435	0.060547541826963425	0.290640376409891	0.24451902508735657	0.1042097806930542	0.2670411149260872
60.0	0.27829980850219727	0.059202514588832855	0.28376613587059346	0.24384787678718567	0.10256271809339523	0.2635119707273006
70.0	0.2657718360424042	0.0557083897292614	0.2755612022636736	0.23489932715892792	0.09903868287801743	0.2572403215241435
80.0	0.26577186584472656	0.05553163215517998	0.27308488274581133	0.23243850469589233	0.09675813466310501	0.2533296670319086
90.0	0.26308727264404297	0.05562682822346687	0.2730564282073646	0.22796420753002167	0.0956110805273056	0.25060915308549725
100.0	0.254138708114624	0.054765988141298294	0.2651255117755244	0.224832221865654	0.09521559625864029	0.2467805820066379
110.0	0.25234898924827576	0.052598901093006134	0.2638670766957119	0.22304250299930573	0.0934022068977356	0.2449368758032802
120.0	0.24966444075107574	0.05282795801758766	0.25985965036234643	0.22035793960094452	0.09121710062026978	0.2409971997251637
130.0	0.25100675225257874	0.052648160606622696	0.25763751611507774	0.22058166563510895	0.09070692956447601	0.238952334715439
