epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.25503355264663696	0.05352990701794624	0.26561200420866987	0.22125279903411865	0.092683345079422	0.24322454267165458
20.0	0.2930648624897003	0.06404446065425873	0.3032366144517818	0.2460850179195404	0.10460478812456131	0.2725880314029502
30.0	0.28993290662765503	0.06225322559475899	0.3050094483435618	0.24586130678653717	0.10573982447385788	0.27514977658195927
40.0	0.28724831342697144	0.06160319596529007	0.3035048754638407	0.2413870096206665	0.10211017727851868	0.27186905405675066
50.0	0.2751677930355072	0.059271808713674545	0.2906071059317262	0.23579417169094086	0.10054746270179749	0.2633336329042749
60.0	0.2671141028404236	0.05883612483739853	0.2846819996942796	0.23445188999176025	0.10066728293895721	0.26189794501276464
70.0	0.26487699151039124	0.058583855628967285	0.28097313065669954	0.231543630361557	0.09756169468164444	0.25760642073089945
80.0	0.2666666805744171	0.059477150440216064	0.2830061571613901	0.22841162979602814	0.09808410704135895	0.2564385309128246
90.0	0.26353469491004944	0.057044241577386856	0.2781108008990708	0.22662192583084106	0.09758396446704865	0.25290498421944474
100.0	0.25950783491134644	0.05740594491362572	0.27204477417043493	0.22371365129947662	0.09816170483827591	0.24946983819056143
110.0	0.25503358244895935	0.0564965084195137	0.2641893670792715	0.2255033552646637	0.09814371168613434	0.24746562498024954
120.0	0.2505592703819275	0.055164992809295654	0.26169019617371214	0.22214765846729279	0.09530016779899597	0.24450085982961176
