epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.22013422846794128	0.04758232831954956	0.22923347458100712	0.20469798147678375	0.08477064967155457	0.21949771378071467
20.0	0.2805369198322296	0.062240224331617355	0.2896083931380656	0.2539149820804596	0.11125562340021133	0.274590902967465
30.0	0.2988814413547516	0.06853388994932175	0.3066721085327377	0.26017898321151733	0.1145644411444664	0.2843243894588104
40.0	0.296196848154068	0.06761418282985687	0.3122649364913753	0.2592841386795044	0.11330120265483856	0.28849087162659004
50.0	0.2903802990913391	0.06598704308271408	0.29912009355650354	0.2507830262184143	0.10942044109106064	0.27571533897225475
60.0	0.26890382170677185	0.060529790818691254	0.28450467536098395	0.24899329245090485	0.1109875813126564	0.2731460125609058
70.0	0.26353469491004944	0.058920834213495255	0.2812414114906584	0.23758389055728912	0.10583579540252686	0.264585940377709
80.0	0.26219242811203003	0.05914369970560074	0.2795516661325191	0.23445188999176025	0.10400871932506561	0.26130311864855016
90.0	0.2626398205757141	0.059463538229465485	0.2787272581889433	0.22997763752937317	0.10380515456199646	0.25734596626466544
100.0	0.25682327151298523	0.05876748636364937	0.27113952935708296	0.2228187918663025	0.09852857142686844	0.24919158661449967
110.0	0.25369128584861755	0.057625267654657364	0.26739603824471697	0.22326622903347015	0.09869901835918427	0.24802723683974498
120.0	0.25100672245025635	0.056159041821956635	0.26530633915324275	0.2176733911037445	0.09529366344213486	0.24373198209637403
130.0	0.24966444075107574	0.05567320063710213	0.26142716101995617	0.21789707243442535	0.09411626309156418	0.2417838327858304
