epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.24519017338752747	0.05317380651831627	0.2626089146661333	0.21252796053886414	0.09218692779541016	0.23984123687395525
20.0	0.28277403116226196	0.06197964400053024	0.2978040675375421	0.24384787678718567	0.10834038257598877	0.27259305219416785
30.0	0.28948545455932617	0.06459163874387741	0.30487601298650563	0.2572706937789917	0.11352311819791794	0.2841122924607875
40.0	0.2957494556903839	0.06662090867757797	0.3062257411911095	0.2548098564147949	0.11102370172739029	0.2809967885987688
50.0	0.28411632776260376	0.062257591634988785	0.2933345500563929	0.24876956641674042	0.1091599091887474	0.27267779519578045
60.0	0.2778523564338684	0.06240823492407799	0.28482124871306325	0.24317674338817596	0.10570763051509857	0.2651800416046696
70.0	0.2693512439727783	0.06080310791730881	0.2768184250944683	0.23691275715827942	0.10326942056417465	0.2582741504061406
80.0	0.2653243839740753	0.05894871801137924	0.27319679797763213	0.23534676432609558	0.10199977457523346	0.2563050104783433
90.0	0.25771814584732056	0.05660492554306984	0.26871706124383704	0.2308724820613861	0.10062701255083084	0.25324474633913546
100.0	0.2572707235813141	0.0559421069920063	0.26517513555610656	0.2268456369638443	0.09812159091234207	0.24759168116309443
110.0	0.2514541447162628	0.054925981909036636	0.2611641660222593	0.22460851073265076	0.09793658554553986	0.245408368574764
120.0	0.24697989225387573	0.05459094047546387	0.25825193943381447	0.227516770362854	0.09893015772104263	0.24719947067620854
130.0	0.2460850328207016	0.05440415069460869	0.25724598055742764	0.22192394733428955	0.09687482565641403	0.24279629908004996
140.0	0.24026848375797272	0.05327865108847618	0.2481590460187455	0.21812079846858978	0.09419481456279755	0.23604890796499142
