epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.25503355264663696	0.054263073951005936	0.2705345056179117	0.2322147786617279	0.10395145416259766	0.2551725895158886
20.0	0.2836689352989197	0.06264499574899673	0.2967253609549015	0.25838926434516907	0.11575597524642944	0.282229561191309
30.0	0.29843398928642273	0.06566745042800903	0.3144473621531584	0.2612975537776947	0.1173953115940094	0.28958671052747026
40.0	0.28680092096328735	0.06404881924390793	0.3011773850725089	0.25503355264663696	0.11272387206554413	0.2807152044851509
50.0	0.2693512439727783	0.06021621823310852	0.2799880440421197	0.2505592703819275	0.11032149195671082	0.27021138484115814
60.0	0.2720358073711395	0.06242342293262482	0.28099858450931636	0.2454138696193695	0.11015697568655014	0.266340816690174
70.0	0.2604026794433594	0.05812104791402817	0.26692376081859553	0.2400447428226471	0.10718800127506256	0.25738168814610957
80.0	0.25503358244895935	0.057446759194135666	0.2615803545568269	0.23333333432674408	0.10291439294815063	0.25089542344591853
90.0	0.25100672245025635	0.05656001344323158	0.25475432827256905	0.2288590669631958	0.10214100033044815	0.2451123109285154
100.0	0.24563761055469513	0.05469184368848801	0.25051837651628095	0.22259508073329926	0.09934878349304199	0.23975842090387792
110.0	0.23713646829128265	0.05269964411854744	0.24417339817166273	0.21610738337039948	0.09625512361526489	0.23421327940314937
120.0	0.24026848375797272	0.05404787138104439	0.24701955361827718	0.21208053827285767	0.09369020909070969	0.23168839169386704
130.0	0.22997763752937317	0.05237705633044243	0.23998896686852678	0.20782996714115143	0.09092661738395691	0.22780411112401197
