epoch_idx	precision@5	recall@5	ndcg@5	precision@10	recall@10	ndcg@10
10.0	0.27158838510513306	0.060698553919792175	0.2915394348895228	0.2281879186630249	0.10164505988359451	0.26035307872811086
20.0	0.2930649220943451	0.06578013300895691	0.30685632147821285	0.2610738277435303	0.11543788015842438	0.28697418336951747
30.0	0.3082773685455322	0.06915303319692612	0.32190633786505013	0.2673377990722656	0.11950092017650604	0.2956951568766389
40.0	0.2975391447544098	0.0643944963812828	0.3144826122694727	0.2604026794433594	0.11567459255456924	0.2900692376270277
50.0	0.2850112020969391	0.06405714899301529	0.30003258598935995	0.25838926434516907	0.11705411225557327	0.28340550162183153
60.0	0.285906046628952	0.06503936648368835	0.3003912207493263	0.2519015669822693	0.11312232911586761	0.2790765870002443
70.0	0.27561521530151367	0.06429329514503479	0.2869437886242622	0.24988813698291779	0.11102970689535141	0.2726172005511395
80.0	0.27293065190315247	0.0621432289481163	0.2850545367672364	0.2434004545211792	0.10952384024858475	0.2675304364017487
90.0	0.2626398503780365	0.059225525707006454	0.27683052735501656	0.2400447428226471	0.10595892369747162	0.2632686614488499
100.0	0.2572707235813141	0.05843938887119293	0.26799305415700303	0.23355704545974731	0.10315334051847458	0.25480067931091416
110.0	0.2501118779182434	0.05631975829601288	0.26099221450683546	0.22863534092903137	0.10024856775999069	0.2488886962652543
120.0	0.2501118779182434	0.05556969344615936	0.2617261500232192	0.22393737733364105	0.0992061197757721	0.24622200403727867
130.0	0.24653246998786926	0.05411755293607712	0.2610964524607117	0.21856823563575745	0.0957350954413414	0.24264845094773718
